,Unnamed: 0,Link,Type,Price,Condition,Is description,Picture count,Upload Date,Is Sold Day #1
594,594,https://www.yad2.co.il/item/7ue1v4et,סלון,"1,200 ₪",כמו חדש,yes,2,2022-06-21,0
595,595,https://www.yad2.co.il/item/q8x3epu0,מיטות,"1,000 ₪",משומש,yes,0,2022-06-21,0
596,596,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0
597,597,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0
598,598,https://www.yad2.co.il/item/458706,דלתות,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0
599,599,https://www.yad2.co.il/item/19vg9xs2,שולחנות,200 ₪,כמו חדש,yes,2,2022-06-21,0
600,600,https://www.yad2.co.il/item/qtm7lnv2,מזרנים,250 ₪,משומש,yes,3,2022-06-21,0
601,601,https://www.yad2.co.il/item/p05hfzco,ספות,100 ₪,משומש,yes,3,2022-06-21,0
602,602,https://www.yad2.co.il/item/kad3yb76,שטיחים,150 ₪,משומש,yes,2,2022-06-21,0
603,603,https://www.yad2.co.il/item/6rlsgn9o,פינת אוכל,"4,000 ₪",כמו חדש,yes,2,2022-06-21,0
604,604,https://www.yad2.co.il/item/n2n0xq2w,מיטות,600 ₪,משומש,yes,5,2022-06-21,0
605,605,https://www.yad2.co.il/item/xqtnw65j,מיטות,400 ₪,כמו חדש,yes,9,2022-06-21,0
606,606,https://www.yad2.co.il/item/o4mnaf1v,שטיחים,100 ₪,משומש,yes,2,2022-06-21,0
607,607,https://www.yad2.co.il/item/pzmwaayg,כוורת,300 ₪,כמו חדש,yes,2,2022-06-21,0
608,608,https://www.yad2.co.il/item/tmi5cgan,מזרנים,600 ₪,כמו חדש,yes,8,2022-06-21,0
609,609,https://www.yad2.co.il/item/p4c305yk,סלון,250 ₪,משומש,yes,5,2022-06-21,0
610,610,https://www.yad2.co.il/item/zpqu4h5m,שידות,800 ₪,משומש,yes,3,2022-06-21,0
611,611,https://www.yad2.co.il/item/cixli1r0,כסאות,150 ₪,משומש,yes,2,2022-06-21,0
612,612,https://www.yad2.co.il/item/7igea9t5,חדרי שינה,"1,000 ₪",משומש,no,3,2022-06-21,0
613,613,https://www.yad2.co.il/item/empopd1f,כסאות,60 ₪,משומש,yes,4,2022-06-21,0
614,614,https://www.yad2.co.il/item/z8nd7hq1,כסאות,"1,000 ₪",כמו חדש,yes,3,2022-06-21,0
615,615,https://www.yad2.co.il/item/hdcoq54o,שולחנות,150 ₪,משומש,yes,3,2022-06-21,0
616,616,https://www.yad2.co.il/item/ev3u4gyx,שידות,100 ₪,משומש,yes,2,2022-06-21,0
617,617,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0
618,618,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0
619,619,https://www.yad2.co.il/item/rfnmeifd,שטיחים,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0
620,620,https://www.yad2.co.il/item/7394efnr,ריהוט לחדרי ילדים,149 ₪,משומש,yes,3,2022-06-21,0
621,621,https://www.yad2.co.il/item/9zyad48v,פינת אוכל,"1,499 ₪",כמו חדש,yes,4,2022-06-21,0
622,622,https://www.yad2.co.il/item/ofu23yo8,ארונות,349 ₪,משומש,yes,0,2022-06-21,0
623,623,https://www.yad2.co.il/item/qwv412rw,ארונות,649 ₪,כמו חדש,yes,5,2022-06-21,0
624,624,https://www.yad2.co.il/item/4ypovups,כסאות,400 ₪,משומש,yes,2,2022-06-21,0
625,625,https://www.yad2.co.il/item/itznvx97,שטיחים,250 ₪,כמו חדש,yes,2,2022-06-21,0
626,626,https://www.yad2.co.il/item/nf6ft1vu,שולחן טלוויזיה,750 ₪,משומש,yes,3,2022-06-21,0
627,627,https://www.yad2.co.il/item/gxpit521,ספות,"2,500 ₪",משומש,yes,0,2022-06-21,0
628,628,https://www.yad2.co.il/item/qc32rdum,פינת אוכל,150 ₪,כמו חדש,yes,0,2022-06-21,0
629,629,https://www.yad2.co.il/item/vnxgb47o,שידות,500 ₪,משומש,yes,0,2022-06-21,0
630,630,https://www.yad2.co.il/item/ssg8lo8k,סלון,500 ₪,משומש,yes,0,2022-06-21,0
631,631,https://www.yad2.co.il/item/tdqv9kuj,ריהוט לחדרי ילדים,"1,200 ₪",משומש,yes,4,2022-06-21,0
632,632,https://www.yad2.co.il/item/w35x2pf1,מזנון / ויטרינה,300 ₪,משומש,yes,4,2022-06-21,0
633,633,https://www.yad2.co.il/item/1gzvgd9u,מיטות,300 ₪,כמו חדש,yes,3,2022-06-21,0
634,634,https://www.yad2.co.il/item/e92ujk2b,מיטות,"2,500 ₪",משומש,yes,0,2022-06-21,0
635,635,https://www.yad2.co.il/item/zxx6vmxk,מיטות,600 ₪,כמו חדש,yes,2,2022-06-21,0
636,636,https://www.yad2.co.il/item/smsje7ut,ספות,"1,800 ₪",משומש,yes,2,2022-06-21,0
637,637,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0
638,638,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0
639,639,https://www.yad2.co.il/item/458706,דלתות,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0
640,640,https://www.yad2.co.il/item/2flmifvh,ענתיקות,550 ₪,משומש,yes,0,2022-06-21,0
641,641,https://www.yad2.co.il/item/rmbex49e,תכולת דירה,100 ₪,משומש,yes,0,2022-06-21,0
642,642,https://www.yad2.co.il/item/s759jchp,מעמד לדיסקים,150 ₪,משומש,yes,6,2022-06-21,0
643,643,https://www.yad2.co.il/item/ogrfqst4,פינת אוכל,"2,800 ₪",משומש,yes,3,2022-06-21,0
644,644,https://www.yad2.co.il/item/f671apcl,דלתות,750 ₪,כמו חדש,yes,0,2022-06-21,0
645,645,https://www.yad2.co.il/item/0b7fucex,מזרנים,"2,500 ₪",כמו חדש,yes,0,2022-06-21,0
646,646,https://www.yad2.co.il/item/mqzp3gso,ענתיקות,300 ₪,כמו חדש,yes,3,2022-06-21,0
647,647,https://www.yad2.co.il/item/wm2w51ld,כורסאות,500 ₪,כמו חדש,yes,2,2022-06-21,0
648,648,https://www.yad2.co.il/item/dt5wskg1,ריהוט לחדרי ילדים,"1,000 ₪",כמו חדש,yes,8,2022-06-21,0
649,649,https://www.yad2.co.il/item/rfnmeifd,שטיחים,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0
650,650,https://www.yad2.co.il/item/7394efnr,ריהוט לחדרי ילדים,149 ₪,משומש,yes,3,2022-06-21,0
651,651,https://www.yad2.co.il/item/9zyad48v,פינת אוכל,"1,499 ₪",כמו חדש,yes,4,2022-06-21,0
652,652,https://www.yad2.co.il/item/ofu23yo8,ארונות,349 ₪,משומש,yes,0,2022-06-21,0
653,653,https://www.yad2.co.il/item/qwv412rw,ארונות,649 ₪,כמו חדש,yes,5,2022-06-21,0
654,654,https://www.yad2.co.il/item/4ypovups,כסאות,400 ₪,משומש,yes,2,2022-06-21,0
655,655,https://www.yad2.co.il/item/itznvx97,שטיחים,250 ₪,כמו חדש,yes,2,2022-06-21,0
656,656,https://www.yad2.co.il/item/nf6ft1vu,שולחן טלוויזיה,750 ₪,משומש,yes,3,2022-06-21,0
657,657,https://www.yad2.co.il/item/gxpit521,ספות,"2,500 ₪",משומש,yes,0,2022-06-21,0
658,658,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0
659,659,https://www.yad2.co.il/item/458706,דלתות,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0
660,660,https://www.yad2.co.il/item/334118,מדפים,31 ₪,חדש באריזה,yes,4,2022-06-21,0
661,661,https://www.yad2.co.il/item/gipftz6t,ריהוט לחדרי ילדים,700 ₪,כמו חדש,no,3,2022-06-21,0
662,662,https://www.yad2.co.il/item/cgn6hln4,שידות,500 ₪,כמו חדש,yes,0,2022-06-21,0
663,663,https://www.yad2.co.il/item/xfinxali,ארונות,700 ₪,כמו חדש,yes,2,2022-06-21,0
664,664,https://www.yad2.co.il/item/iz1mipvm,ריהוט לחדרי ילדים,700 ₪,כמו חדש,yes,4,2022-06-21,0
665,665,https://www.yad2.co.il/item/tzrcfeb4,פינת אוכל,"5,000 ₪",כמו חדש,yes,4,2022-06-21,0
666,666,https://www.yad2.co.il/item/q68p4swd,שולחנות,300 ₪,כמו חדש,yes,2,2022-06-21,0
667,667,https://www.yad2.co.il/item/t91jzg0g,שולחן מחשב,250 ₪,כמו חדש,yes,3,2022-06-21,0
668,668,https://www.yad2.co.il/item/3fofsmes,פינת אוכל,600 ₪,כמו חדש,yes,0,2022-06-21,0
669,669,https://www.yad2.co.il/item/llg2ehlz,מזנון / ויטרינה,"2,000 ₪",כמו חדש,yes,5,2022-06-21,0
670,670,https://www.yad2.co.il/item/ekrrwz3r,כורסאות ומושבי עיסוי,"2,800 ₪",כמו חדש,yes,2,2022-06-21,0
671,671,https://www.yad2.co.il/item/8hh35ouu,מדפים,50 ₪,כמו חדש,yes,4,2022-06-21,0
672,672,https://www.yad2.co.il/item/d9qfngoq,מיטות,"2,000 ₪",כמו חדש,yes,4,2022-06-21,0
673,673,https://www.yad2.co.il/item/et5jbx2n,פינת אוכל,"1,900 ₪",כמו חדש,yes,3,2022-06-21,0
674,674,https://www.yad2.co.il/item/2uojnv6u,מזנון / ויטרינה,"1,999 ₪",משומש,yes,0,2022-06-21,0
675,675,https://www.yad2.co.il/item/xrc4fuu9,ספות,"1,900 ₪",כמו חדש,yes,5,2022-06-21,0
676,676,https://www.yad2.co.il/item/zgb2hobu,ספות,400 ₪,משומש,yes,2,2022-06-21,1
677,677,https://www.yad2.co.il/item/yiazr74q,ספות,400 ₪,משומש,yes,7,2022-06-21,0
678,678,https://www.yad2.co.il/item/27y3zmzy,ספות,"2,900 ₪",כמו חדש,yes,0,2022-06-21,0
679,679,https://www.yad2.co.il/item/334118,מדפים,31 ₪,חדש באריזה,yes,4,2022-06-21,0
680,680,https://www.yad2.co.il/item/aahj2de9,שולחן מחשב,250 ₪,כמו חדש,yes,2,2022-06-21,1
681,681,https://www.yad2.co.il/item/lpsvy3qh,מזנון / ויטרינה,"1,100 ₪",כמו חדש,yes,3,2022-06-21,0
682,682,https://www.yad2.co.il/item/35ronblm,כסאות,220 ₪,כמו חדש,yes,0,2022-06-21,0
683,683,https://www.yad2.co.il/item/ylauq1lv,מיטות,"1,600 ₪",משומש,yes,3,2022-06-21,0
684,684,https://www.yad2.co.il/item/50o2b9ys,מטבח,350 ₪,משומש,yes,0,2022-06-21,0
685,685,https://www.yad2.co.il/item/8nq9ulez,כורסאות טלויזיה,"1,800 ₪",משומש,yes,4,2022-06-21,0
686,686,https://www.yad2.co.il/item/vza13l4n,דלתות,350 ₪,משומש,yes,3,2022-06-21,0
687,687,https://www.yad2.co.il/item/yvynbd8q,דלתות,850 ₪,משומש,yes,2,2022-06-21,0
688,688,https://www.yad2.co.il/item/fhtc2uhu,כסאות,"1,500 ₪",כמו חדש,yes,3,2022-06-21,0
689,689,https://www.yad2.co.il/item/uhr1fzyc,חדרי שינה,600 ₪,משומש,yes,3,2022-06-21,0
690,690,https://www.yad2.co.il/item/x7uopd1b,מיטות,"1,500 ₪",כמו חדש,yes,0,2022-06-21,0
691,691,https://www.yad2.co.il/item/207ah3fl,כסאות,10 ₪,חדש באריזה,yes,0,2022-06-21,0
692,692,https://www.yad2.co.il/item/pq1rrg4i,ארונות,500 ₪,כמו חדש,yes,0,2022-06-21,0
693,693,https://www.yad2.co.il/item/55j9kxvh,סלון,"1,300 ₪",כמו חדש,yes,0,2022-06-21,0
694,694,https://www.yad2.co.il/item/k401mjvb,מזרנים,399 ₪,כמו חדש,yes,0,2022-06-21,0
695,695,https://www.yad2.co.il/item/2a230l6i,מיטות,"1,200 ₪",כמו חדש,yes,2,2022-06-21,0
696,696,https://www.yad2.co.il/item/domitj9u,ארונות,50 ₪,משומש,yes,8,2022-06-21,0
697,697,https://www.yad2.co.il/item/p7lge3na,מזנון / ויטרינה,550 ₪,משומש,yes,0,2022-06-21,0
698,698,https://www.yad2.co.il/item/334118,מדפים,31 ₪,חדש באריזה,yes,4,2022-06-21,0
699,699,https://www.yad2.co.il/item/eht0loy5,שולחנות,350 ₪,כמו חדש,yes,0,2022-06-21,0
700,700,https://www.yad2.co.il/item/zcyp0v0f,חדרי שינה,100 ₪,כמו חדש,yes,0,2022-06-21,0
701,701,https://www.yad2.co.il/item/18j5oc1k,ספות,"4,000 ₪",כמו חדש,yes,0,2022-06-21,0
702,702,https://www.yad2.co.il/item/8bmixqbq,ארונות,50 ₪,משומש,yes,3,2022-06-21,0
703,703,https://www.yad2.co.il/item/7es0mvhi,ספות,400 ₪,משומש,yes,10,2022-06-21,0
704,704,https://www.yad2.co.il/item/j4aqusmi,כסאות,50 ₪,משומש,yes,8,2022-06-21,1
705,705,https://www.yad2.co.il/item/ta0gar37,פינת אוכל,"1,500 ₪",כמו חדש,yes,8,2022-06-21,0
706,706,https://www.yad2.co.il/item/wv2h658n,שולחנות,150 ₪,כמו חדש,yes,3,2022-06-21,0
707,707,https://www.yad2.co.il/item/bp1o11pd,מזנון / ויטרינה,500 ₪,משומש,yes,0,2022-06-21,0
708,708,https://www.yad2.co.il/item/t4dxgtyn,חדרי שינה,"1,700 ₪",משומש,yes,2,2022-06-21,0
709,709,https://www.yad2.co.il/item/6n488vw8,כורסאות,400 ₪,משומש,yes,0,2022-06-21,0
710,710,https://www.yad2.co.il/item/5drqs1v0,שולחנות,500 ₪,כמו חדש,yes,2,2022-06-21,0
711,711,https://www.yad2.co.il/item/9bdddl5r,סלון,"1,700 ₪",משומש,yes,4,2022-06-21,0
712,712,https://www.yad2.co.il/item/40qpzq1d,סלון,"1,800 ₪",משומש,yes,2,2022-06-21,0
713,713,https://www.yad2.co.il/item/pwf8n65q,ספריה,לא צוין מחיר,משומש,yes,5,2022-06-21,0
714,714,https://www.yad2.co.il/item/1x0tq91n,ספות,"2,500 ₪",כמו חדש,yes,5,2022-06-21,0
715,715,https://www.yad2.co.il/item/4d4x2l3q,דלתות,550 ₪,כמו חדש,yes,4,2022-06-21,1
716,716,https://www.yad2.co.il/item/aahj2de9,שולחן מחשב,250 ₪,כמו חדש,yes,2,2022-06-21,1
717,717,https://www.yad2.co.il/item/eht0loy5,שולחנות,350 ₪,כמו חדש,yes,0,2022-06-21,0
718,718,https://www.yad2.co.il/item/324629,ענתיקות,300 ₪,משומש,yes,5,2022-06-21,0
719,719,https://www.yad2.co.il/item/kr5zax,תכולת דירה,500 ₪,משומש,yes,4,2022-06-21,0
720,720,https://www.yad2.co.il/item/77dtp6c7,מזנון / ויטרינה,400 ₪,לא רלוונטי,yes,3,2022-06-21,0
721,721,https://www.yad2.co.il/item/sxr0r1zj,ריהוט משרדי,150 ₪,כמו חדש,yes,0,2022-06-21,0
722,722,https://www.yad2.co.il/item/gwwq01cd,שידות,100 ₪,כמו חדש,yes,2,2022-06-21,0
723,723,https://www.yad2.co.il/item/xjg61yzo,כסאות,250 ₪,משומש,no,0,2022-06-21,0
724,724,https://www.yad2.co.il/item/fb4znl1b,ריהוט משרדי,200 ₪,כמו חדש,yes,4,2022-06-21,0
725,725,https://www.yad2.co.il/item/pkd3x7gt,ריהוט משרדי,60 ₪,כמו חדש,yes,0,2022-06-21,0
726,726,https://www.yad2.co.il/item/rk0op4fs,כסאות,250 ₪,כמו חדש,yes,4,2022-06-21,0
727,727,https://www.yad2.co.il/item/l77lgk6u,שטיחים,100 ₪,כמו חדש,yes,2,2022-06-21,0
728,728,https://www.yad2.co.il/item/rubvaq9v,ריהוט משרדי,150 ₪,כמו חדש,yes,0,2022-06-21,0
729,729,https://www.yad2.co.il/item/yj8ltgqs,מראה,200 ₪,כמו חדש,yes,3,2022-06-21,0
730,730,https://www.yad2.co.il/item/6961wa0z,דלתות,"1,200 ₪",כמו חדש,yes,2,2022-06-21,0
731,731,https://www.yad2.co.il/item/9ly08406,שולחן טלוויזיה,250 ₪,משומש,yes,2,2022-06-21,0
732,732,https://www.yad2.co.il/item/14o7nh6a,ספריה,500 ₪,משומש,yes,3,2022-06-21,0
733,733,https://www.yad2.co.il/item/l70g8fkd,שולחנות,200 ₪,כמו חדש,yes,0,2022-06-21,0
734,734,https://www.yad2.co.il/item/n6qfiy3d,תכולת דירה,200 ₪,משומש,yes,8,2022-06-21,0
735,735,https://www.yad2.co.il/item/515316,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0
736,736,https://www.yad2.co.il/item/0e3hzkgx,מדפים,70 ₪,כמו חדש,yes,0,2022-06-21,0
737,737,https://www.yad2.co.il/item/z9fwl31s,דלתות,100 ₪,משומש,yes,0,2022-06-21,0
738,738,https://www.yad2.co.il/item/ha82od,ענתיקות,100 ₪,כמו חדש,yes,3,2022-06-21,0
739,739,https://www.yad2.co.il/item/a36efjiq,שידות,130 ₪,כמו חדש,yes,2,2022-06-21,0
740,740,https://www.yad2.co.il/item/p08lszdr,מזרנים,200 ₪,כמו חדש,yes,0,2022-06-21,0
741,741,https://www.yad2.co.il/item/99pilzlt,מזנון / ויטרינה,500 ₪,משומש,yes,3,2022-06-21,0
742,742,https://www.yad2.co.il/item/w1l3p5,ענתיקות,500 ₪,משומש,yes,6,2022-06-21,0
743,743,https://www.yad2.co.il/item/ne1wujua,מיטות,800 ₪,כמו חדש,yes,0,2022-06-21,0
744,744,https://www.yad2.co.il/item/eyl6ih,שטיחים,150 ₪,משומש,yes,3,2022-06-21,0
745,745,https://www.yad2.co.il/item/8g9ocx,שידות,400 ₪,כמו חדש,yes,2,2022-06-21,0
746,746,https://www.yad2.co.il/item/i5hfrtez,מיטות,450 ₪,משומש,yes,3,2022-06-21,0
747,747,https://www.yad2.co.il/item/353ad4c9,מיטות,"2,000 ₪",כמו חדש,yes,2,2022-06-21,0
748,748,https://www.yad2.co.il/item/74cqe9,מראה,100 ₪,חדש באריזה,yes,3,2022-06-21,0
749,749,https://www.yad2.co.il/item/o0idzjhf,ארונות,250 ₪,לא רלוונטי,yes,2,2022-06-21,0
750,750,https://www.yad2.co.il/item/324629,ענתיקות,300 ₪,משומש,yes,5,2022-06-21,0
751,751,https://www.yad2.co.il/item/kr5zax,תכולת דירה,500 ₪,משומש,yes,4,2022-06-21,0
752,752,https://www.yad2.co.il/item/77dtp6c7,מזנון / ויטרינה,400 ₪,לא רלוונטי,yes,3,2022-06-21,0
753,753,https://www.yad2.co.il/item/sxr0r1zj,ריהוט משרדי,150 ₪,כמו חדש,yes,0,2022-06-21,0
754,754,https://www.yad2.co.il/item/515316,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0
755,755,https://www.yad2.co.il/item/369007,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0
756,756,https://www.yad2.co.il/item/z32tou2r,פינת אוכל,400 ₪,משומש,yes,5,2022-06-21,0
757,757,https://www.yad2.co.il/item/7ifcxcmj,שולחן מחשב,550 ₪,כמו חדש,yes,0,2022-06-21,0
758,758,https://www.yad2.co.il/item/0lt6zzm0,ענתיקות,400 ₪,משומש,yes,6,2022-06-21,0
759,759,https://www.yad2.co.il/item/ha06d9bl,ריהוט לחדרי ילדים,650 ₪,כמו חדש,yes,0,2022-06-21,0
760,760,https://www.yad2.co.il/item/cl59sf1i,מיטות,"1,500 ₪",כמו חדש,yes,2,2022-06-21,0
761,761,https://www.yad2.co.il/item/65cb41wi,ענתיקות,750 ₪,משומש,yes,0,2022-06-21,0
762,762,https://www.yad2.co.il/item/v7hrbn,ענתיקות,350 ₪,משומש,yes,10,2022-06-21,0
763,763,https://www.yad2.co.il/item/5phl2845,ארונות,350 ₪,משומש,yes,0,2022-06-21,0
764,764,https://www.yad2.co.il/item/105l26,ענתיקות,400 ₪,משומש,yes,4,2022-06-21,0
765,765,https://www.yad2.co.il/item/qpzfkh,כוורת,350 ₪,כמו חדש,yes,3,2022-06-21,0
766,766,https://www.yad2.co.il/item/amodj1,ענתיקות,700 ₪,משומש,yes,2,2022-06-21,0
767,767,https://www.yad2.co.il/item/0e3hzkgx,מדפים,70 ₪,כמו חדש,yes,0,2022-06-21,0
768,768,https://www.yad2.co.il/item/z9fwl31s,דלתות,100 ₪,משומש,yes,0,2022-06-21,0
769,769,https://www.yad2.co.il/item/ha82od,ענתיקות,100 ₪,כמו חדש,yes,3,2022-06-21,0
770,770,https://www.yad2.co.il/item/a36efjiq,שידות,130 ₪,כמו חדש,yes,2,2022-06-21,0
771,771,https://www.yad2.co.il/item/p08lszdr,מזרנים,200 ₪,כמו חדש,yes,0,2022-06-21,0
772,772,https://www.yad2.co.il/item/99pilzlt,מזנון / ויטרינה,500 ₪,משומש,yes,3,2022-06-21,0
773,773,https://www.yad2.co.il/item/w1l3p5,ענתיקות,500 ₪,משומש,yes,6,2022-06-21,0
774,774,https://www.yad2.co.il/item/369007,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0
775,775,https://www.yad2.co.il/item/liu2fiiw,מזנון / ויטרינה,650 ₪,כמו חדש,yes,0,2022-06-21,0
776,776,https://www.yad2.co.il/item/hr65zacm,מזנון / ויטרינה,500 ₪,משומש,yes,3,2022-06-21,0
777,777,https://www.yad2.co.il/item/9esas0c9,ענתיקות,300 ₪,משומש,yes,5,2022-06-21,0
778,778,https://www.yad2.co.il/item/l0fcxoaz,שולחנות,750 ₪,כמו חדש,yes,2,2022-06-21,0
779,779,https://www.yad2.co.il/item/q4nh6ezm,ענתיקות,"1,500 ₪",משומש,yes,6,2022-06-21,0
780,780,https://www.yad2.co.il/item/g04cl1kd,מוטות תלייה,100 ₪,משומש,yes,2,2022-06-21,0
781,781,https://www.yad2.co.il/item/yggjflr2,שטיחים,"1,100 ₪",כמו חדש,yes,0,2022-06-21,0
782,782,https://www.yad2.co.il/item/quvbalr7,תכולת דירה,לא צוין מחיר,כמו חדש,yes,9,2022-06-21,0
783,783,https://www.yad2.co.il/item/go90wlar,מעמד לדיסקים,250 ₪,משומש,yes,2,2022-06-21,0
784,784,https://www.yad2.co.il/item/mkx5qgje,פינת אוכל,"4,000 ₪",כמו חדש,yes,4,2022-06-21,0
785,785,https://www.yad2.co.il/item/xr05c5,ענתיקות,250 ₪,משומש,yes,5,2022-06-21,0
786,786,https://www.yad2.co.il/item/6gutnh,ענתיקות,150 ₪,משומש,yes,7,2022-06-21,0
787,787,https://www.yad2.co.il/item/654399,ענתיקות,300 ₪,משומש,yes,3,2022-06-21,0
788,788,https://www.yad2.co.il/item/406084,תכולת דירה,"1,500 ₪",משומש,yes,5,2022-06-21,0
789,789,https://www.yad2.co.il/item/bBxFOr,ענתיקות,150 ₪,משומש,yes,2,2022-06-21,0
790,790,https://www.yad2.co.il/item/nvhyg6mx,מזנון / ויטרינה,לא צוין מחיר,כמו חדש,yes,3,2022-06-21,0
791,791,https://www.yad2.co.il/item/oi0i8w8e,מיטות,"1,900 ₪",כמו חדש,yes,2,2022-06-21,0
792,792,https://www.yad2.co.il/item/sgoodv22,כסאות,50 ₪,משומש,yes,0,2022-06-21,0
793,793,https://www.yad2.co.il/item/369007,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0
794,794,https://www.yad2.co.il/item/658280,חדרי שינה,"1,990 ₪",חדש באריזה,yes,4,2022-06-21,0
795,795,https://www.yad2.co.il/item/ufn7udvc,דלתות,"3,900 ₪",משומש,yes,3,2022-06-21,0
796,796,https://www.yad2.co.il/item/ftnsfhve,מדפים,450 ₪,כמו חדש,yes,0,2022-06-21,0
797,797,https://www.yad2.co.il/item/ucuiwkjj,שידות,500 ₪,כמו חדש,yes,2,2022-06-21,0
798,798,https://www.yad2.co.il/item/u16448my,שידות,140 ₪,משומש,no,0,2022-06-21,0
799,799,https://www.yad2.co.il/item/hurlqjpz,מיטות,400 ₪,משומש,yes,3,2022-06-21,1
