,Link,Type,Price,Condition,Is description,Picture count,Upload Date,Is Sold Day #1,Is Sold Day #2,Is Sold Day #3,Is Sold Day #4,Is Sold Day #5
635,https://www.yad2.co.il/item/zxx6vmxk,מיטות,600 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
636,https://www.yad2.co.il/item/smsje7ut,ספות,"1,800 ₪",משומש,yes,2,2022-06-21,0,0,0,0,0
637,https://www.yad2.co.il/item/431448,פינת אוכל,"3,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
638,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
639,https://www.yad2.co.il/item/458706,דלתות,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
640,https://www.yad2.co.il/item/2flmifvh,ענתיקות,550 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
641,https://www.yad2.co.il/item/rmbex49e,תכולת דירה,100 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
642,https://www.yad2.co.il/item/s759jchp,מעמד לדיסקים,150 ₪,משומש,yes,6,2022-06-21,0,0,0,0,0
643,https://www.yad2.co.il/item/ogrfqst4,פינת אוכל,"2,800 ₪",משומש,yes,3,2022-06-21,0,0,0,0,0
644,https://www.yad2.co.il/item/f671apcl,דלתות,750 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
645,https://www.yad2.co.il/item/0b7fucex,מזרנים,"2,500 ₪",כמו חדש,yes,0,2022-06-21,0,0,1,1,1
646,https://www.yad2.co.il/item/mqzp3gso,ענתיקות,300 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
647,https://www.yad2.co.il/item/wm2w51ld,כורסאות,500 ₪,כמו חדש,yes,2,2022-06-21,0,0,1,1,1
648,https://www.yad2.co.il/item/dt5wskg1,ריהוט לחדרי ילדים,"1,000 ₪",כמו חדש,yes,8,2022-06-21,0,0,0,0,0
649,https://www.yad2.co.il/item/rfnmeifd,שטיחים,"1,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
650,https://www.yad2.co.il/item/7394efnr,ריהוט לחדרי ילדים,149 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
651,https://www.yad2.co.il/item/9zyad48v,פינת אוכל,"1,499 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
652,https://www.yad2.co.il/item/ofu23yo8,ארונות,349 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
653,https://www.yad2.co.il/item/qwv412rw,ארונות,649 ₪,כמו חדש,yes,5,2022-06-21,0,0,0,0,0
654,https://www.yad2.co.il/item/4ypovups,כסאות,400 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
655,https://www.yad2.co.il/item/itznvx97,שטיחים,250 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
656,https://www.yad2.co.il/item/nf6ft1vu,שולחן טלוויזיה,750 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
657,https://www.yad2.co.il/item/gxpit521,ספות,"2,500 ₪",משומש,yes,0,2022-06-21,0,0,0,0,0
658,https://www.yad2.co.il/item/605512,פינת אוכל,"4,300 ₪",חדש באריזה,yes,5,2022-06-21,0,0,0,0,0
659,https://www.yad2.co.il/item/458706,דלתות,"1,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
660,https://www.yad2.co.il/item/334118,מדפים,31 ₪,חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
661,https://www.yad2.co.il/item/gipftz6t,ריהוט לחדרי ילדים,700 ₪,כמו חדש,no,3,2022-06-21,0,0,0,0,0
662,https://www.yad2.co.il/item/cgn6hln4,שידות,500 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
663,https://www.yad2.co.il/item/xfinxali,ארונות,700 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
664,https://www.yad2.co.il/item/iz1mipvm,ריהוט לחדרי ילדים,700 ₪,כמו חדש,yes,4,2022-06-21,0,0,0,0,0
665,https://www.yad2.co.il/item/tzrcfeb4,פינת אוכל,"5,000 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
666,https://www.yad2.co.il/item/q68p4swd,שולחנות,300 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
667,https://www.yad2.co.il/item/t91jzg0g,שולחן מחשב,250 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
668,https://www.yad2.co.il/item/3fofsmes,פינת אוכל,600 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
669,https://www.yad2.co.il/item/llg2ehlz,מזנון / ויטרינה,"2,000 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
670,https://www.yad2.co.il/item/ekrrwz3r,כורסאות ומושבי עיסוי,"2,800 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
671,https://www.yad2.co.il/item/8hh35ouu,מדפים,50 ₪,כמו חדש,yes,4,2022-06-21,0,0,0,0,0
672,https://www.yad2.co.il/item/d9qfngoq,מיטות,"2,000 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
673,https://www.yad2.co.il/item/et5jbx2n,פינת אוכל,"1,900 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
674,https://www.yad2.co.il/item/2uojnv6u,מזנון / ויטרינה,"1,999 ₪",משומש,yes,0,2022-06-21,0,0,0,0,0
675,https://www.yad2.co.il/item/xrc4fuu9,ספות,"1,900 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
676,https://www.yad2.co.il/item/zgb2hobu,ספות,400 ₪,משומש,yes,2,2022-06-21,1,1,1,1,1
677,https://www.yad2.co.il/item/yiazr74q,ספות,400 ₪,משומש,yes,7,2022-06-21,0,0,0,0,0
678,https://www.yad2.co.il/item/27y3zmzy,ספות,"2,900 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
679,https://www.yad2.co.il/item/334118,מדפים,31 ₪,חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
680,https://www.yad2.co.il/item/aahj2de9,שולחן מחשב,250 ₪,כמו חדש,yes,2,2022-06-21,1,1,1,1,1
681,https://www.yad2.co.il/item/lpsvy3qh,מזנון / ויטרינה,"1,100 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
682,https://www.yad2.co.il/item/35ronblm,כסאות,220 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
683,https://www.yad2.co.il/item/ylauq1lv,מיטות,"1,600 ₪",משומש,yes,3,2022-06-21,0,0,0,0,0
684,https://www.yad2.co.il/item/50o2b9ys,מטבח,350 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
685,https://www.yad2.co.il/item/8nq9ulez,כורסאות טלויזיה,"1,800 ₪",משומש,yes,4,2022-06-21,0,0,0,0,0
686,https://www.yad2.co.il/item/vza13l4n,דלתות,350 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
687,https://www.yad2.co.il/item/yvynbd8q,דלתות,850 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
688,https://www.yad2.co.il/item/fhtc2uhu,כסאות,"1,500 ₪",כמו חדש,yes,3,2022-06-21,0,0,0,0,0
689,https://www.yad2.co.il/item/uhr1fzyc,חדרי שינה,600 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
690,https://www.yad2.co.il/item/x7uopd1b,מיטות,"1,500 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
691,https://www.yad2.co.il/item/207ah3fl,כסאות,10 ₪,חדש באריזה,yes,0,2022-06-21,0,0,0,0,0
692,https://www.yad2.co.il/item/pq1rrg4i,ארונות,500 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
693,https://www.yad2.co.il/item/55j9kxvh,סלון,"1,300 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
694,https://www.yad2.co.il/item/k401mjvb,מזרנים,399 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
695,https://www.yad2.co.il/item/2a230l6i,מיטות,"1,200 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
696,https://www.yad2.co.il/item/domitj9u,ארונות,50 ₪,משומש,yes,8,2022-06-21,0,0,0,0,0
697,https://www.yad2.co.il/item/p7lge3na,מזנון / ויטרינה,550 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
698,https://www.yad2.co.il/item/334118,מדפים,31 ₪,חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
699,https://www.yad2.co.il/item/eht0loy5,שולחנות,350 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
700,https://www.yad2.co.il/item/zcyp0v0f,חדרי שינה,100 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
701,https://www.yad2.co.il/item/18j5oc1k,ספות,"4,000 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
702,https://www.yad2.co.il/item/8bmixqbq,ארונות,50 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
703,https://www.yad2.co.il/item/7es0mvhi,ספות,400 ₪,משומש,yes,10,2022-06-21,0,0,0,0,0
704,https://www.yad2.co.il/item/j4aqusmi,כסאות,50 ₪,משומש,yes,8,2022-06-21,1,1,1,1,1
705,https://www.yad2.co.il/item/ta0gar37,פינת אוכל,"1,500 ₪",כמו חדש,yes,8,2022-06-21,0,0,0,0,0
706,https://www.yad2.co.il/item/wv2h658n,שולחנות,150 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
707,https://www.yad2.co.il/item/bp1o11pd,מזנון / ויטרינה,500 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
708,https://www.yad2.co.il/item/t4dxgtyn,חדרי שינה,"1,700 ₪",משומש,yes,2,2022-06-21,0,0,0,0,0
709,https://www.yad2.co.il/item/6n488vw8,כורסאות,400 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
710,https://www.yad2.co.il/item/5drqs1v0,שולחנות,500 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
711,https://www.yad2.co.il/item/9bdddl5r,סלון,"1,700 ₪",משומש,yes,4,2022-06-21,0,0,0,0,0
712,https://www.yad2.co.il/item/40qpzq1d,סלון,"1,800 ₪",משומש,yes,2,2022-06-21,0,0,0,0,0
713,https://www.yad2.co.il/item/pwf8n65q,ספריה,לא צוין מחיר,משומש,yes,5,2022-06-21,0,0,0,0,0
714,https://www.yad2.co.il/item/1x0tq91n,ספות,"2,500 ₪",כמו חדש,yes,5,2022-06-21,0,0,0,0,0
715,https://www.yad2.co.il/item/4d4x2l3q,דלתות,550 ₪,כמו חדש,yes,4,2022-06-21,1,1,1,1,1
716,https://www.yad2.co.il/item/aahj2de9,שולחן מחשב,250 ₪,כמו חדש,yes,2,2022-06-21,1,1,1,1,1
717,https://www.yad2.co.il/item/eht0loy5,שולחנות,350 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
718,https://www.yad2.co.il/item/324629,ענתיקות,300 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
719,https://www.yad2.co.il/item/kr5zax,תכולת דירה,500 ₪,משומש,yes,4,2022-06-21,0,0,0,0,0
720,https://www.yad2.co.il/item/77dtp6c7,מזנון / ויטרינה,400 ₪,לא רלוונטי,yes,3,2022-06-21,0,0,0,0,0
721,https://www.yad2.co.il/item/sxr0r1zj,ריהוט משרדי,150 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
722,https://www.yad2.co.il/item/gwwq01cd,שידות,100 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
723,https://www.yad2.co.il/item/xjg61yzo,כסאות,250 ₪,משומש,no,0,2022-06-21,0,0,0,0,0
724,https://www.yad2.co.il/item/fb4znl1b,ריהוט משרדי,200 ₪,כמו חדש,yes,4,2022-06-21,0,0,0,0,0
725,https://www.yad2.co.il/item/pkd3x7gt,ריהוט משרדי,60 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
726,https://www.yad2.co.il/item/rk0op4fs,כסאות,250 ₪,כמו חדש,yes,4,2022-06-21,0,0,0,0,0
727,https://www.yad2.co.il/item/l77lgk6u,שטיחים,100 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
728,https://www.yad2.co.il/item/rubvaq9v,ריהוט משרדי,150 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
729,https://www.yad2.co.il/item/yj8ltgqs,מראה,200 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
730,https://www.yad2.co.il/item/6961wa0z,דלתות,"1,200 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
731,https://www.yad2.co.il/item/9ly08406,שולחן טלוויזיה,250 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
732,https://www.yad2.co.il/item/14o7nh6a,ספריה,500 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
733,https://www.yad2.co.il/item/l70g8fkd,שולחנות,200 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
734,https://www.yad2.co.il/item/n6qfiy3d,תכולת דירה,200 ₪,משומש,yes,8,2022-06-21,0,0,0,0,0
735,https://www.yad2.co.il/item/515316,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
736,https://www.yad2.co.il/item/0e3hzkgx,מדפים,70 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
737,https://www.yad2.co.il/item/z9fwl31s,דלתות,100 ₪,משומש,yes,0,2022-06-21,0,1,1,1,1
738,https://www.yad2.co.il/item/ha82od,ענתיקות,100 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
739,https://www.yad2.co.il/item/a36efjiq,שידות,130 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
740,https://www.yad2.co.il/item/p08lszdr,מזרנים,200 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
741,https://www.yad2.co.il/item/99pilzlt,מזנון / ויטרינה,500 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
742,https://www.yad2.co.il/item/w1l3p5,ענתיקות,500 ₪,משומש,yes,6,2022-06-21,0,0,0,0,0
743,https://www.yad2.co.il/item/ne1wujua,מיטות,800 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
744,https://www.yad2.co.il/item/eyl6ih,שטיחים,150 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
745,https://www.yad2.co.il/item/8g9ocx,שידות,400 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
746,https://www.yad2.co.il/item/i5hfrtez,מיטות,450 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
747,https://www.yad2.co.il/item/353ad4c9,מיטות,"2,000 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
748,https://www.yad2.co.il/item/74cqe9,מראה,100 ₪,חדש באריזה,yes,3,2022-06-21,0,0,0,0,0
749,https://www.yad2.co.il/item/o0idzjhf,ארונות,250 ₪,לא רלוונטי,yes,2,2022-06-21,0,1,1,1,1
750,https://www.yad2.co.il/item/324629,ענתיקות,300 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
751,https://www.yad2.co.il/item/kr5zax,תכולת דירה,500 ₪,משומש,yes,4,2022-06-21,0,0,0,0,0
752,https://www.yad2.co.il/item/77dtp6c7,מזנון / ויטרינה,400 ₪,לא רלוונטי,yes,3,2022-06-21,0,0,0,0,0
753,https://www.yad2.co.il/item/sxr0r1zj,ריהוט משרדי,150 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
754,https://www.yad2.co.il/item/515316,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
755,https://www.yad2.co.il/item/369007,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
756,https://www.yad2.co.il/item/z32tou2r,פינת אוכל,400 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
757,https://www.yad2.co.il/item/7ifcxcmj,שולחן מחשב,550 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
758,https://www.yad2.co.il/item/0lt6zzm0,ענתיקות,400 ₪,משומש,yes,6,2022-06-21,0,0,0,0,0
759,https://www.yad2.co.il/item/ha06d9bl,ריהוט לחדרי ילדים,650 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
760,https://www.yad2.co.il/item/cl59sf1i,מיטות,"1,500 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
761,https://www.yad2.co.il/item/65cb41wi,ענתיקות,750 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
762,https://www.yad2.co.il/item/v7hrbn,ענתיקות,350 ₪,משומש,yes,10,2022-06-21,0,0,0,0,0
763,https://www.yad2.co.il/item/5phl2845,ארונות,350 ₪,משומש,yes,0,2022-06-21,0,0,0,0,0
764,https://www.yad2.co.il/item/105l26,ענתיקות,400 ₪,משומש,yes,4,2022-06-21,0,0,0,0,0
765,https://www.yad2.co.il/item/qpzfkh,כוורת,350 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
766,https://www.yad2.co.il/item/amodj1,ענתיקות,700 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
767,https://www.yad2.co.il/item/0e3hzkgx,מדפים,70 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
768,https://www.yad2.co.il/item/z9fwl31s,דלתות,100 ₪,משומש,yes,0,2022-06-21,0,1,1,1,1
769,https://www.yad2.co.il/item/ha82od,ענתיקות,100 ₪,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
770,https://www.yad2.co.il/item/a36efjiq,שידות,130 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
771,https://www.yad2.co.il/item/p08lszdr,מזרנים,200 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
772,https://www.yad2.co.il/item/99pilzlt,מזנון / ויטרינה,500 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
773,https://www.yad2.co.il/item/w1l3p5,ענתיקות,500 ₪,משומש,yes,6,2022-06-21,0,0,0,0,0
774,https://www.yad2.co.il/item/369007,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
775,https://www.yad2.co.il/item/liu2fiiw,מזנון / ויטרינה,650 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,0
776,https://www.yad2.co.il/item/hr65zacm,מזנון / ויטרינה,500 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
777,https://www.yad2.co.il/item/9esas0c9,ענתיקות,300 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
778,https://www.yad2.co.il/item/l0fcxoaz,שולחנות,750 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
779,https://www.yad2.co.il/item/q4nh6ezm,ענתיקות,"1,500 ₪",משומש,yes,6,2022-06-21,0,0,0,0,0
780,https://www.yad2.co.il/item/g04cl1kd,מוטות תלייה,100 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
781,https://www.yad2.co.il/item/yggjflr2,שטיחים,"1,100 ₪",כמו חדש,yes,0,2022-06-21,0,0,0,0,0
782,https://www.yad2.co.il/item/quvbalr7,תכולת דירה,לא צוין מחיר,כמו חדש,yes,9,2022-06-21,0,0,0,0,0
783,https://www.yad2.co.il/item/go90wlar,מעמד לדיסקים,250 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
784,https://www.yad2.co.il/item/mkx5qgje,פינת אוכל,"4,000 ₪",כמו חדש,yes,4,2022-06-21,0,0,0,0,0
785,https://www.yad2.co.il/item/xr05c5,ענתיקות,250 ₪,משומש,yes,5,2022-06-21,0,0,0,0,0
786,https://www.yad2.co.il/item/6gutnh,ענתיקות,150 ₪,משומש,yes,7,2022-06-21,0,0,0,0,0
787,https://www.yad2.co.il/item/654399,ענתיקות,300 ₪,משומש,yes,3,2022-06-21,0,0,0,0,0
788,https://www.yad2.co.il/item/406084,תכולת דירה,"1,500 ₪",משומש,yes,5,2022-06-21,0,0,0,0,0
789,https://www.yad2.co.il/item/bBxFOr,ענתיקות,150 ₪,משומש,yes,2,2022-06-21,0,0,0,0,0
790,https://www.yad2.co.il/item/nvhyg6mx,מזנון / ויטרינה,לא צוין מחיר,כמו חדש,yes,3,2022-06-21,0,0,0,0,0
791,https://www.yad2.co.il/item/oi0i8w8e,מיטות,"1,900 ₪",כמו חדש,yes,2,2022-06-21,0,0,0,0,0
792,https://www.yad2.co.il/item/sgoodv22,כסאות,50 ₪,משומש,yes,0,2022-06-21,0,1,1,1,1
793,https://www.yad2.co.il/item/369007,סלון,"2,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
794,https://www.yad2.co.il/item/658280,חדרי שינה,"1,990 ₪",חדש באריזה,yes,4,2022-06-21,0,0,0,0,0
795,https://www.yad2.co.il/item/ufn7udvc,דלתות,"3,900 ₪",משומש,yes,3,2022-06-21,0,0,0,0,0
796,https://www.yad2.co.il/item/ftnsfhve,מדפים,450 ₪,כמו חדש,yes,0,2022-06-21,0,0,0,0,1
797,https://www.yad2.co.il/item/ucuiwkjj,שידות,500 ₪,כמו חדש,yes,2,2022-06-21,0,0,0,0,0
798,https://www.yad2.co.il/item/u16448my,שידות,140 ₪,משומש,no,0,2022-06-21,0,0,0,0,0
799,https://www.yad2.co.il/item/hurlqjpz,מיטות,400 ₪,משומש,yes,3,2022-06-21,1,1,1,1,1
